창고별 시즌재고조회_ajl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
브랜드,품목소분류,품명,품번,카테고리2,규격,품번(규격),상품번호(샵바이),성별,시즌,최초입고일,입고일,소비자가,품목내부코드,WMS 현재고,소진율,가용재고,POS연동바코드,대기,대기(부산),대기(신사),매장 (부산),매장 (신사동),물류센터,반품,불량창고(물류센터),오픈임시분류,포이즌,B2B 창고
아디다스,의류(아디다스),아디365 클라이마쿨 3 스트라이프 러닝 레깅스,KE3738,의류,S,KE3738(S),132706503,여성,26FW,2026-08-31,2026-08-31,"85,000.00",27381,12,0.0,20,4068821041516,0,4,0,0,4,12,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 3 스트라이프 러닝 레깅스,KE3738,의류,XS,KE3738(XS),132706503,여성,26FW,2026-08-31,2026-08-31,"85,000.00",27380,1,0.0,3,,0,1,0,0,1,1,0,0,0,0,0
아디다스,의류(아디다스),아디365 아이코닉 러닝 팬츠,KE6742,의류,L,KE6742(L),132601671,남성,26SS,2026-01-08,2026-01-08,"89,000.00",27375,5,0.0,9,4068822575096,0,0,0,1,3,5,0,0,0,0,0
아디다스,의류(아디다스),아디365 아이코닉 러닝 팬츠,KE6742,의류,M,KE6742(M),132601671,남성,26SS,2026-01-08,2026-01-08,"89,000.00",27374,2,0.0,5,4068822575133,0,0,0,1,2,2,0,0,0,0,0
아디다스,의류(아디다스),아디365 아이코닉 러닝 팬츠,KE6742,의류,XL,KE6742(XL),132601671,남성,26SS,2026-01-08,2026-01-08,"89,000.00",27376,0,0.0,3,4068822575003,0,0,0,1,2,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 아이코닉 러닝 팬츠,KE6742,의류,XXL,KE6742(XXL),132601671,남성,26SS,2026-01-08,2026-01-08,"89,000.00",27377,0,0.0,1,4068822575140,0,0,0,1,0,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 아이코닉 러닝 롱슬리브,KE6831,의류,M,KE6831(M),132964942,남성,26SS,2026-03-03,2026-03-03,"55,000.00",27150,0,0.0,2,4068822687041,0,0,0,0,2,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 아이코닉 러닝 롱슬리브,KE6831,의류,S,KE6831(S),132964942,남성,26SS,2026-03-03,2026-03-03,"55,000.00",27149,0,0.0,1,,0,0,0,0,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 아이코닉 러닝 롱슬리브,KE6840,의류,M,KE6840(M),132601688,여성,26SS,2026-01-08,2026-01-08,"55,000.00",27174,0,0.0,1,4068821686823,0,0,0,0,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 아이코닉 러닝 롱슬리브,KE6840,의류,XS,KE6840(XS),132601688,여성,26SS,2026-01-08,2026-01-08,"55,000.00",27172,0,0.0,3,4068821686830,0,0,0,1,2,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 아이코닉 러닝 롱슬리브,KE6842,의류,S,KE6842(S),132706504,여성,26SS,2026-01-29,2026-01-29,"55,000.00",27205,0,0.0,1,4068821686694,0,0,0,1,0,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8210,의류,L,KE8210(L),133218087,여성,26FW,2026-07-21,2026-07-21,"79,000.00",27471,9,0.0,10,4068822655989,0,0,0,1,0,9,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8210,의류,M,KE8210(M),133218087,여성,26SS,2026-03-24,2026-03-24,"79,000.00",27470,21,0.0,24,4068822655958,0,0,0,0,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8210,의류,M,KE8210(M),133218087,여성,26FW,2026-07-21,2026-07-21,"79,000.00",27470,21,0.0,24,4068822655958,0,0,0,2,0,21,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8210,의류,S,KE8210(S),133218087,여성,26FW,2026-07-21,2026-07-21,"79,000.00",27469,21,0.0,23,4068822655934,0,0,0,2,0,21,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8210,의류,XS,KE8210(XS),133218087,여성,26SS,2026-03-24,2026-03-24,"79,000.00",27468,3,0.0,4,4068822655835,0,0,0,1,0,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8210,의류,XS,KE8210(XS),133218087,여성,26FW,2026-07-21,2026-07-21,"79,000.00",27468,3,0.0,4,4068822655835,0,0,0,0,0,3,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8211,의류,L,KE8211(L),133218156,남성,26SS,2026-03-24,2026-03-24,"79,000.00",27439,38,0.0,44,4068822787130,0,0,0,0,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8211,의류,L,KE8211(L),133218156,남성,26FW,2026-07-21,2026-07-21,"79,000.00",27439,38,0.0,44,4068822787130,0,0,0,5,0,20,0,0,0,1,17
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8211,의류,M,KE8211(M),133218156,남성,26SS,2026-03-24,2026-03-24,"79,000.00",27438,29,0.0,32,4068822785891,0,0,0,0,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8211,의류,M,KE8211(M),133218156,남성,26FW,2026-07-21,2026-07-21,"79,000.00",27438,29,0.0,32,4068822785891,0,0,0,2,0,16,0,0,0,1,12
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8211,의류,S,KE8211(S),133218156,남성,26SS,2026-03-24,2026-03-24,"79,000.00",27437,9,0.0,11,4068822786560,0,0,0,1,0,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8211,의류,S,KE8211(S),133218156,남성,26FW,2026-07-21,2026-07-21,"79,000.00",27437,9,0.0,11,4068822786560,0,0,0,1,0,5,0,0,0,1,3
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8211,의류,XL,KE8211(XL),133218156,남성,26SS,2026-03-24,2026-03-24,"79,000.00",27440,26,0.0,30,4068822786423,0,0,0,0,0,1,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8211,의류,XL,KE8211(XL),133218156,남성,26FW,2026-07-21,2026-07-21,"79,000.00",27440,26,0.0,30,4068822786423,0,0,0,4,0,13,0,0,0,1,11
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8211,의류,XXL,KE8211(XXL),133218156,남성,26SS,2026-03-24,2026-03-24,"79,000.00",27441,3,0.0,5,4068822786621,0,0,0,0,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8211,의류,XXL,KE8211(XXL),133218156,남성,26FW,2026-07-21,2026-07-21,"79,000.00",27441,3,0.0,5,4068822786621,0,0,0,1,0,1,0,0,0,1,1
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8213,의류,L,KE8213(L),133218155,남성,26SS,2026-03-24,2026-03-24,"79,000.00",27431,0,0.0,1,4068821844117,0,0,0,1,0,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 클라이마쿨 투 포켓 쇼츠,KE8213,의류,XL,KE8213(XL),133218155,남성,26SS,2026-03-24,2026-03-24,"79,000.00",27432,0,0.0,1,4068821844186,0,0,0,1,0,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 러닝 에센셜 롱슬리브 셔츠,KE8416,의류,M,KE8416(M),132601686,여성,26SS,2026-01-08,2026-01-08,"49,000.00",27182,0,0.0,1,4068822575850,0,0,0,0,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 러닝 에센셜 롱슬리브 탑,KE8420,의류,L,KE8420(L),132875746,남성,26SS,2026-02-11,2026-02-11,"49,000.00",27159,0,0.0,1,4068821747043,0,0,0,1,0,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 러닝 에센셜 롱슬리브 탑,KE8420,의류,M,KE8420(M),132875746,남성,26SS,2026-02-11,2026-02-11,"49,000.00",27158,0,0.0,2,4068821747074,0,0,0,1,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 러닝 에센셜 롱슬리브 탑,KE8420,의류,XL,KE8420(XL),132875746,남성,26SS,2026-02-11,2026-02-11,"49,000.00",27160,0,0.0,1,4068821747104,0,0,0,1,0,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 러닝 에센셜 롱슬리브 탑,KE8424,의류,L,KE8424(L),132601711,남성,26SS,2026-01-09,2026-01-09,"49,000.00",27167,0,0.0,1,4068821750333,0,0,0,0,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 러닝 에센셜 롱슬리브 탑,KE8424,의류,M,KE8424(M),132601711,남성,26SS,2026-01-09,2026-01-09,"49,000.00",27166,0,0.0,2,4068821750258,0,0,0,1,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디365 러닝 에센셜 롱슬리브 탑,KE8424,의류,XL,KE8424(XL),132601711,남성,26SS,2026-01-09,2026-01-09,"49,000.00",27168,0,0.0,2,4068821750296,0,0,0,1,1,0,0,0,0,0,0
아디다스,의류(아디다스),테렉스 엑스페리어 클라이마쿨 티셔츠,KF9875,의류,L,KF9875(L),136575729,여성,26FW,2026-08-07,2026-08-07,"79,000.00",35730,4,0.0,4,,0,0,0,0,0,4,0,0,0,0,0
아디다스,의류(아디다스),테렉스 엑스페리어 클라이마쿨 티셔츠,KF9875,의류,M,KF9875(M),136575729,여성,26FW,2026-08-07,2026-08-07,"79,000.00",35729,5,0.0,5,,0,0,0,0,0,5,0,0,0,0,0
아디다스,의류(아디다스),테렉스 엑스페리어 클라이마쿨 티셔츠,KF9875,의류,S,KF9875(S),136575729,여성,26FW,2026-08-07,2026-08-07,"79,000.00",35728,6,0.0,6,,0,0,0,0,0,6,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 베스트,KG8457,의류,L,KG8457(L),,남성,26FW,2026-08-28,2026-08-28,"119,000.00",35527,6,0.0,10,,0,2,0,0,2,6,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 베스트,KG8457,의류,M,KG8457(M),,남성,26FW,2026-08-28,2026-08-28,"119,000.00",35526,4,0.0,6,,0,1,0,0,1,4,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 베스트,KG8457,의류,XL,KG8457(XL),,남성,26FW,2026-08-28,2026-08-28,"119,000.00",35528,6,0.0,10,,0,2,0,0,2,6,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 베스트,KG8457,의류,XXL,KG8457(XXL),,남성,26FW,2026-08-28,2026-08-28,"119,000.00",35529,2,0.0,4,,0,1,0,0,1,2,0,0,0,0,0
아디다스,용품(아디다스),러닝 컴피 크루 삭스,KG9716,용품,L,KG9716(L),133799550,공용,26FW,2026-06-08,2026-06-08,"23,000.00",36187,0,0.0,6,4067907102455,0,0,0,3,3,0,0,0,0,0,8
아디다스,용품(아디다스),러닝 컴피 크루 삭스,KG9716,용품,M,KG9716(M),133799550,공용,26FW,2026-06-08,2026-06-08,"23,000.00",36186,0,0.0,5,4067907102431,0,0,0,1,4,0,0,0,0,0,17
아디다스,용품(아디다스),러닝 컴피 크루 삭스,KG9716,용품,S,KG9716(S),133799550,공용,26FW,2026-06-08,2026-06-08,"23,000.00",36185,0,0.0,1,4067907102424,0,0,0,1,0,0,0,0,0,0,1
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KG9749,의류,L,KG9749(L),133799731,남성,26FW,2026-06-01,2026-05-29,"79,000.00",36046,5,0.0,7,4068817039060,0,0,0,1,1,5,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KG9749,의류,M,KG9749(M),133799731,남성,26FW,2026-06-01,2026-05-29,"79,000.00",36045,5,0.0,7,4068817042787,0,0,0,1,1,5,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KG9749,의류,S,KG9749(S),133799731,남성,26FW,2026-06-01,2026-05-29,"79,000.00",36044,1,0.0,2,4068817039015,0,0,0,1,0,1,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KG9749,의류,XL,KG9749(XL),133799731,남성,26FW,2026-06-01,2026-05-29,"79,000.00",36047,2,0.0,4,4068817039091,0,0,0,1,1,2,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KH1056,의류,L,KH1056(L),133803387,남성,26FW,2026-06-01,2026-05-28,"79,000.00",36034,10,0.0,16,4068817021157,0,0,0,3,3,10,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KH1056,의류,M,KH1056(M),133803387,남성,26FW,2026-06-01,2026-05-28,"79,000.00",36033,6,0.0,12,4068817021126,0,0,0,4,2,6,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KH1056,의류,S,KH1056(S),133803387,남성,26FW,2026-06-01,2026-05-28,"79,000.00",36032,5,0.0,9,4068817024370,0,0,0,2,2,5,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KH1056,의류,XL,KH1056(XL),133803387,남성,26FW,2026-06-01,2026-05-28,"79,000.00",36035,2,0.0,4,4068817024394,0,0,0,1,1,2,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KH1059,의류,L,KH1059(L),135922016,여성,26FW,2026-07-14,2026-07-14,"79,000.00",36070,1,0.0,1,,0,0,0,0,0,1,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KH1059,의류,M,KH1059(M),135922016,여성,26FW,2026-07-14,2026-07-14,"79,000.00",36069,7,0.0,7,,0,0,0,0,0,7,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KH1059,의류,S,KH1059(S),135922016,여성,26FW,2026-07-14,2026-07-14,"79,000.00",36068,8,0.0,8,,0,0,0,0,0,8,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 쇼츠,KH1059,의류,XS,KH1059(XS),135922016,여성,26FW,2026-07-14,2026-07-14,"79,000.00",36067,4,0.0,4,,0,0,0,0,0,4,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 크롭 탑,KH2316,의류,L,KH2316(L),136575728,여성,26FW,2026-08-07,2026-08-07,"59,000.00",35894,3,0.0,3,,0,0,0,0,0,3,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 크롭 탑,KH2316,의류,M,KH2316(M),136575728,여성,26FW,2026-08-07,2026-08-07,"59,000.00",35893,10,0.0,10,,0,0,0,0,0,10,0,0,0,0,0
아디다스,의류(아디다스),아디제로 아카이브 러닝 크롭 탑,KH2316,의류,S,KH2316(S),136575728,여성,26FW,2026-08-07,2026-08-07,"59,000.00",35892,7,0.0,7,,0,0,0,0,0,7,0,0,0,0,0
아디다스,의류(아디다스),테렉스 엑스페리어 클라이마365 라이트 윈드웨이브 자켓,KH4571,의류,L,KH4571(L),133799741,남성,26FW,2026-06-12,2026-06-12,"179,000.00",35475,2,0.0,5,4069996459861,0,0,0,1,2,2,0,0,0,0,0
아디다스,의류(아디다스),테렉스 엑스페리어 클라이마365 라이트 윈드웨이브 자켓,KH4571,의류,M,KH4571(M),133799741,남성,26FW,2026-06-12,2026-06-12,"179,000.00",35474,1,0.0,3,4069996459922,0,0,0,1,1,1,0,0,0,0,0
아디다스,의류(아디다스),테렉스 엑스페리어 클라이마365 라이트 윈드웨이브 자켓,KH4571,의류,XL,KH4571(XL),133799741,남성,26FW,2026-06-12,2026-06-12,"179,000.00",35476,2,0.0,4,4069996459946,0,0,0,0,2,2,0,0,0,0,0
아디다스,의류(아디다스),테렉스 엑스페리어 클라이마365 라이트 윈드웨이브 자켓,KH4571,의류,XXL,KH4571(XXL),133799741,남성,26FW,2026-06-12,2026-06-12,"179,000.00",35477,1,0.0,2,,0,0,0,0,1,1,0,0,0,0,0
아디다스,의류(아디다스),테렉스 엑스페리어 클라이마365 라이트 윈드웨이브 자켓,KH4572,의류,L,KH4572(L),133799739,여성,26FW,2026-06-12,2026-06-12,"179,000.00",35514,1,0.0,3,4069996459991,0,0,0,0,2,1,0,0,0,0,0
아디다스,의류(아디다스),테렉스 엑스페리어 클라이마365 라이트 윈드웨이브 자켓,KH4572,의류,M,KH4572(M),133799739,여성,26FW,2026-06-12,2026-06-12,"179,000.00",35513,2,0.0,4,4069996466111,0,0,0,1,1,2,0,0,0,0,0
아디다스,의류(아디다스),테렉스 엑스페리어 클라이마365 라이트 윈드웨이브 자켓,KH4572,의류,S,KH4572(S),133799739,여성,26FW,2026-06-12,2026-06-12,"179,000.00",35512,3,0.0,5,4069996466104,0,0,0,1,1,3,0,0,0,0,0
아디다스,신발(아디다스),하이퍼부스트 RUN,KH8132,신발,260,KH8132(260),135935924,남성,26FW,2026-07-23,2026-07-23,"219,000.00",34866,0,0.0,2,4069995520579,0,0,0,1,1,0,0,0,0,0,0
아디다스,신발(아디다스),하이퍼부스트 RUN,KH8132,신발,265,KH8132(265),135935924,남성,26FW,2026-07-23,2026-07-23,"219,000.00",34867,0,0.0,1,4069995520524,0,0,0,1,0,0,0,0,0,0,0
아디다스,신발(아디다스),하이퍼부스트 RUN,KH8132,신발,270,KH8132(270),135935924,남성,26FW,2026-07-23,2026-07-23,"219,000.00",34868,0,0.0,2,4069995520364,0,0,0,1,1,0,0,0,0,0,0
아디다스,신발(아디다스),하이퍼부스트 RUN,KH8132,신발,275,KH8132(275),135935924,남성,26FW,2026-07-23,2026-07-23,"219,000.00",34869,0,0.0,2,4069995520357,0,0,0,1,1,0,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8796,신발,230,KH8796(230),133799748,여성,26FW,2026-06-01,2026-05-29,"189,000.00",35296,1,0.0,3,4068819619260,0,0,0,1,1,1,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8796,신발,235,KH8796(235),133799748,여성,26FW,2026-06-01,2026-05-29,"189,000.00",35297,4,0.0,5,4068819622871,0,0,0,1,0,4,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8796,신발,240,KH8796(240),133799748,여성,26FW,2026-06-01,2026-05-29,"189,000.00",35298,5,0.0,7,4068819619208,0,0,0,1,1,5,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8796,신발,245,KH8796(245),133799748,여성,26FW,2026-06-01,2026-05-29,"189,000.00",35299,4,0.0,6,4068819619222,0,0,0,1,1,4,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8796,신발,250,KH8796(250),133799748,여성,26FW,2026-06-01,2026-05-29,"189,000.00",35300,3,0.0,5,4068819619215,0,0,0,1,1,3,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8796,신발,255,KH8796(255),133799748,여성,26FW,2026-06-01,2026-05-29,"189,000.00",35301,1,0.0,2,4068819619253,0,0,0,1,0,1,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8800,신발,255,KH8800(255),133806934,남성,26FW,2026-06-01,2026-05-29,"189,000.00",35364,5,0.0,7,4068819619550,0,0,0,1,1,5,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8800,신발,260,KH8800(260),133806934,남성,26FW,2026-06-01,2026-05-29,"189,000.00",35365,10,0.0,12,4068819619512,0,0,0,1,1,10,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8800,신발,265,KH8800(265),133806934,남성,26FW,2026-06-01,2026-05-29,"189,000.00",35366,12,0.0,14,4068819615903,0,0,0,1,1,12,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8800,신발,270,KH8800(270),133806934,남성,26FW,2026-06-01,2026-05-29,"189,000.00",35367,10,0.0,12,4068819615880,0,0,0,1,1,10,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8800,신발,275,KH8800(275),133806934,남성,26FW,2026-06-01,2026-05-29,"189,000.00",35368,6,0.0,8,4068819619536,0,0,0,1,1,6,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8800,신발,280,KH8800(280),133806934,남성,26FW,2026-06-01,2026-05-29,"189,000.00",35369,3,0.0,5,4068819615859,0,0,0,1,1,3,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8800,신발,285,KH8800(285),133806934,남성,26FW,2026-06-01,2026-05-29,"189,000.00",35370,2,0.0,2,,0,0,0,0,0,2,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8801,신발,255,KH8801(255),133710636,남성,26FW,2026-05-29,2026-05-29,"189,000.00",35385,5,0.0,7,4068819612018,0,0,0,1,1,5,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8801,신발,260,KH8801(260),133710636,남성,26FW,2026-05-29,2026-05-29,"189,000.00",35386,9,0.0,11,4068819615699,0,0,0,1,1,7,0,0,0,2,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8801,신발,265,KH8801(265),133710636,남성,26FW,2026-05-29,2026-05-29,"189,000.00",35387,10,0.0,13,4068819612049,0,0,0,1,2,8,0,0,0,2,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8801,신발,270,KH8801(270),133710636,남성,26FW,2026-05-29,2026-05-29,"189,000.00",35388,9,0.0,11,4068819615767,0,0,0,1,1,8,0,0,0,1,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8801,신발,275,KH8801(275),133710636,남성,26FW,2026-05-29,2026-05-29,"189,000.00",35389,5,0.0,7,4068819615682,0,0,0,1,1,5,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8801,신발,280,KH8801(280),133710636,남성,26FW,2026-05-29,2026-05-29,"189,000.00",35390,2,0.0,4,4068819615743,0,0,0,0,2,1,0,0,0,1,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8801,신발,285,KH8801(285),133710636,남성,26FW,2026-05-29,2026-05-29,"189,000.00",35391,2,0.0,2,,0,0,0,0,0,1,0,0,0,1,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8804,신발,230,KH8804(230),133710635,여성,26FW,2026-05-29,2026-05-29,"189,000.00",35317,2,0.0,2,4068819607601,0,0,0,0,0,2,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8804,신발,235,KH8804(235),133710635,여성,26FW,2026-05-29,2026-05-29,"189,000.00",35318,4,0.0,6,4068819607533,0,0,0,1,1,4,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8804,신발,240,KH8804(240),133710635,여성,26FW,2026-05-29,2026-05-29,"189,000.00",35319,6,0.0,8,4068819607571,0,0,0,1,1,6,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8804,신발,245,KH8804(245),133710635,여성,26FW,2026-05-29,2026-05-29,"189,000.00",35320,1,0.0,4,4068819607632,0,0,0,1,2,1,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8804,신발,250,KH8804(250),133710635,여성,26FW,2026-05-29,2026-05-29,"189,000.00",35321,3,0.0,5,4068819607649,0,0,0,1,1,3,0,0,0,0,0
아디다스,신발(아디다스),테렉스 아그라빅 SL,KH8804,신발,255,KH8804(255),133710635,여성,26FW,2026-05-29,2026-05-29,"189,000.00",35322,1,0.0,2,4068819607588,0,0,0,1,0,1,0,0,0,0,0
아디다스,신발(아디다스),보스턴 13,KH8867,신발,230,KH8867(230),135922090,여성,26FW,2026-07-14,2026-07-14,"189,000.00",35124,7,0.0,7,,0,0,0,0,0,4,0,0,0,0,3
아디다스,신발(아디다스),보스턴 13,KH8867,신발,235,KH8867(235),135922090,여성,26FW,2026-07-14,2026-07-14,"189,000.00",35125,12,0.0,12,,0,0,0,0,0,8,0,0,0,0,4
아디다스,신발(아디다스),보스턴 13,KH8867,신발,240,KH8867(240),135922090,여성,26FW,2026-07-14,2026-07-14,"189,000.00",35126,17,0.0,17,,0,0,0,0,0,11,0,0,0,0,6
아디다스,신발(아디다스),보스턴 13,KH8867,신발,245,KH8867(245),135922090,여성,26FW,2026-07-14,2026-07-14,"189,000.00",35127,12,0.0,12,,0,0,0,0,0,8,0,0,0,0,4
아디다스,신발(아디다스),보스턴 13,KH8867,신발,250,KH8867(250),135922090,여성,26FW,2026-07-14,2026-07-14,"189,000.00",35128,8,0.0,8,,0,0,0,0,0,5,0,0,0,0,3
아디다스,신발(아디다스),보스턴 13,KH8867,신발,255,KH8867(255),135922090,여성,26FW,2026-07-14,2026-07-14,"189,000.00",35129,4,0.0,4,,0,0,0,0,0,3,0,0,0,0,1
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8898,신발,255,KH8898(255),133835639,남성,26FW,2026-06-16,2026-06-12,"219,000.00",34755,0,0.0,1,4069987269134,0,0,0,0,1,0,0,0,0,0,0
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8898,신발,260,KH8898(260),133835639,남성,26FW,2026-06-16,2026-06-12,"219,000.00",34756,0,0.0,2,4069987269158,0,0,0,1,1,0,0,0,0,0,0
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8898,신발,265,KH8898(265),133835639,남성,26FW,2026-06-16,2026-06-12,"219,000.00",34757,0,0.0,3,4069987269103,0,0,0,1,2,0,0,0,0,0,0
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8898,신발,270,KH8898(270),133835639,남성,26FW,2026-06-16,2026-06-12,"219,000.00",34758,0,0.0,4,4069987269066,0,0,0,2,2,0,0,0,0,0,0
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8898,신발,275,KH8898(275),133835639,남성,26FW,2026-06-16,2026-06-12,"219,000.00",34759,0,0.0,4,4069987269110,0,0,0,2,2,0,0,0,0,0,0
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8898,신발,280,KH8898(280),133835639,남성,26FW,2026-06-16,2026-06-12,"219,000.00",34760,0,0.0,2,4069987269059,0,0,0,1,1,0,0,0,0,0,0
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8898,신발,285,KH8898(285),133835639,남성,26FW,2026-06-16,2026-06-12,"219,000.00",34761,0,0.0,2,4069987269080,0,0,0,1,1,0,0,0,0,0,0
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8901,신발,230,KH8901(230),133710634,여성,26FW,2026-05-29,2026-05-29,"219,000.00",34772,0,0.0,2,4069987427565,0,0,0,1,1,0,0,0,0,0,0
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8901,신발,235,KH8901(235),133710634,여성,26FW,2026-05-29,2026-05-29,"219,000.00",34773,1,0.0,4,4069987427589,0,0,0,2,1,1,0,0,0,0,0
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8901,신발,240,KH8901(240),133710634,여성,26FW,2026-05-29,2026-05-29,"219,000.00",34774,0,0.0,3,4069987427596,0,0,0,1,2,0,0,0,0,0,0
아디다스,신발(아디다스),아디제로 타쿠미센 11,KH8901,신발,245,KH8901(245),133710634,여성,26FW,2026-05-29,2026-05-29,"219,000.00",34775,0,0.0,1,4069987427541,0,0,0,1,0,0,0,0,0,0,0
